Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666094484,2022-10-18T12:01:24Z,LOT3965,"52.205292,20.86235",7025,186,187
1666094487,2022-10-18T12:01:27Z,LOT3965,"52.20256,20.861938",7175,188,187
1666094490,2022-10-18T12:01:30Z,LOT3965,"52.199909,20.86186",7300,191,181
1666094493,2022-10-18T12:01:33Z,LOT3965,"52.197968,20.861969",7400,194,177
1666094496,2022-10-18T12:01:36Z,LOT3965,"52.194603,20.862488",7550,196,173
1666094499,2022-10-18T12:01:39Z,LOT3965,"52.1922,20.863037",7700,198,171
1666094502,2022-10-18T12:01:42Z,LOT3965,"52.189041,20.864029",7850,198,171
1666094504,2022-10-18T12:01:44Z,LOT3965,"52.186707,20.865021",7975,200,166
1666094505,2022-10-18T12:01:45Z,LOT3965,"52.186249,20.86525",8000,201,165
1666094507,2022-10-18T12:01:47Z,LOT3965,"52.184128,20.866255",8100,202,163
1666094509,2022-10-18T12:01:49Z,LOT3965,"52.183243,20.866726",8175,203,161
1666094513,2022-10-18T12:01:53Z,LOT3965,"52.179062,20.869217",8425,203,158
1666094516,2022-10-18T12:01:56Z,LOT3965,"52.177193,20.870493",8575,203,157
1666094519,2022-10-18T12:01:59Z,LOT3965,"52.174667,20.872345",8750,203,155
1666094522,2022-10-18T12:02:02Z,LOT3965,"52.171417,20.874887",8925,204,153
1666094524,2022-10-18T12:02:04Z,LOT3965,"52.169697,20.876299",9000,204,153
1666094527,2022-10-18T12:02:07Z,LOT3965,"52.167068,20.878525",9150,206,152
1666094530,2022-10-18T12:02:10Z,LOT3965,"52.164551,20.880737",9300,206,151
1666094533,2022-10-18T12:02:13Z,LOT3965,"52.162853,20.882341",9475,206,150
1666094536,2022-10-18T12:02:16Z,LOT3965,"52.160107,20.884853",9600,206,150
1666094539,2022-10-18T12:02:19Z,LOT3965,"52.157547,20.887375",9750,206,149
1666094542,2022-10-18T12:02:22Z,LOT3965,"52.154613,20.890268",9900,208,148
1666094555,2022-10-18T12:02:35Z,LOT3965,"52.144138,20.901018",10500,209,147
1666094568,2022-10-18T12:02:48Z,LOT3965,"52.133759,20.912004",11075,211,146
1666094580,2022-10-18T12:03:00Z,LOT3965,"52.123844,20.92252",11550,215,146
1666094592,2022-10-18T12:03:12Z,LOT3965,"52.114197,20.932846",12000,220,146
1666094625,2022-10-18T12:03:45Z,LOT3965,"52.087254,20.961365",13275,226,147
1666094658,2022-10-18T12:04:18Z,LOT3965,"52.054947,20.994558",14075,251,148
1666094691,2022-10-18T12:04:51Z,LOT3965,"52.020123,21.029402",14750,278,147
1666094722,2022-10-18T12:05:22Z,LOT3965,"51.985428,21.064682",15500,289,147
1666094755,2022-10-18T12:05:55Z,LOT3965,"51.948246,21.103088",16375,292,147
1666094788,2022-10-18T12:06:28Z,LOT3965,"51.910168,21.141775",16975,306,148
1666094821,2022-10-18T12:07:01Z,LOT3965,"51.868458,21.183777",17000,331,147
1666094854,2022-10-18T12:07:34Z,LOT3965,"51.823929,21.230188",17000,350,146
1666094884,2022-10-18T12:08:04Z,LOT3965,"51.782547,21.274578",17000,358,146
1666094918,2022-10-18T12:08:38Z,LOT3965,"51.735672,21.321198",17000,357,148
1666094950,2022-10-18T12:09:10Z,LOT3965,"51.691326,21.366272",17000,356,147
1666094983,2022-10-18T12:09:43Z,LOT3965,"51.645378,21.413193",17000,355,147
1666095016,2022-10-18T12:10:16Z,LOT3965,"51.599197,21.459961",17000,354,147
1666095048,2022-10-18T12:10:48Z,LOT3965,"51.554184,21.505814",17000,353,147
1666095081,2022-10-18T12:11:21Z,LOT3965,"51.50856,21.551514",17000,354,147
1666095115,2022-10-18T12:11:55Z,LOT3965,"51.462845,21.597563",17000,354,147
1666095148,2022-10-18T12:12:28Z,LOT3965,"51.416061,21.644403",17000,354,147
1666095181,2022-10-18T12:13:01Z,LOT3965,"51.370743,21.689907",17000,352,147
1666095212,2022-10-18T12:13:32Z,LOT3965,"51.328583,21.731922",17000,352,148
1666095245,2022-10-18T12:14:05Z,LOT3965,"51.282784,21.777573",17000,352,148
1666095278,2022-10-18T12:14:38Z,LOT3965,"51.237301,21.821136",16500,350,148
1666095311,2022-10-18T12:15:11Z,LOT3965,"51.192612,21.864243",15825,336,148
1666095323,2022-10-18T12:15:23Z,LOT3965,"51.177567,21.8815",15525,338,137
1666095326,2022-10-18T12:15:26Z,LOT3965,"51.174408,21.886597",15450,340,133
1666095329,2022-10-18T12:15:29Z,LOT3965,"51.1707,21.893303",15375,342,129
1666095332,2022-10-18T12:15:32Z,LOT3965,"51.168217,21.898651",15325,342,127
1666095335,2022-10-18T12:15:35Z,LOT3965,"51.166451,21.902847",15250,344,123
1666095338,2022-10-18T12:15:38Z,LOT3965,"51.163193,21.912008",15150,346,117
1666095341,2022-10-18T12:15:41Z,LOT3965,"51.161655,21.917191",15075,346,113
1666095344,2022-10-18T12:15:44Z,LOT3965,"51.159744,21.924744",15000,347,109
1666095347,2022-10-18T12:15:47Z,LOT3965,"51.158257,21.932297",14950,347,107
1666095350,2022-10-18T12:15:50Z,LOT3965,"51.15715,21.939697",14850,350,101
1666095353,2022-10-18T12:15:53Z,LOT3965,"51.156254,21.948471",14775,352,97
1666095356,2022-10-18T12:15:56Z,LOT3965,"51.15588,21.956177",14725,352,93
1666095359,2022-10-18T12:15:59Z,LOT3965,"51.155777,21.963823",14650,352,90
1666095362,2022-10-18T12:16:02Z,LOT3965,"51.155914,21.971542",14575,352,87
1666095365,2022-10-18T12:16:05Z,LOT3965,"51.156254,21.979675",14525,352,85
1666095368,2022-10-18T12:16:08Z,LOT3965,"51.156738,21.98728",14450,352,83
1666095371,2022-10-18T12:16:11Z,LOT3965,"51.157379,21.994778",14375,352,82
1666095374,2022-10-18T12:16:14Z,LOT3965,"51.15807,22.002563",14300,353,81
1666095377,2022-10-18T12:16:17Z,LOT3965,"51.159,22.011337",14225,353,80
1666095380,2022-10-18T12:16:20Z,LOT3965,"51.159714,22.017567",14150,356,79
1666095383,2022-10-18T12:16:23Z,LOT3965,"51.160767,22.02603",14075,356,78
1666095386,2022-10-18T12:16:26Z,LOT3965,"51.161774,22.033972",14000,356,78
1666095389,2022-10-18T12:16:29Z,LOT3965,"51.162872,22.041914",13925,357,77
1666095420,2022-10-18T12:17:00Z,LOT3965,"51.174038,22.12204",13125,354,77
1666095450,2022-10-18T12:17:30Z,LOT3965,"51.18457,22.197653",12300,344,76
1666095484,2022-10-18T12:18:04Z,LOT3965,"51.196014,22.280199",11400,338,78
1666095496,2022-10-18T12:18:16Z,LOT3965,"51.19978,22.309418",11075,335,78
1666095508,2022-10-18T12:18:28Z,LOT3965,"51.203457,22.337875",10750,334,78
1666095520,2022-10-18T12:18:40Z,LOT3965,"51.207367,22.367249",10425,334,78
1666095532,2022-10-18T12:18:52Z,LOT3965,"51.211514,22.396698",10075,334,74
1666095538,2022-10-18T12:18:58Z,LOT3965,"51.214493,22.409821",9900,330,66
1666095541,2022-10-18T12:19:01Z,LOT3965,"51.216446,22.416382",9825,326,63
1666095544,2022-10-18T12:19:04Z,LOT3965,"51.218727,22.422867",9725,324,59
1666095547,2022-10-18T12:19:07Z,LOT3965,"51.2211,22.428818",9675,320,57
1666095550,2022-10-18T12:19:10Z,LOT3965,"51.223846,22.435122",9600,317,54
1666095553,2022-10-18T12:19:13Z,LOT3965,"51.226734,22.441101",9500,314,51
1666095556,2022-10-18T12:19:16Z,LOT3965,"51.229431,22.446405",9425,312,50
1666095559,2022-10-18T12:19:19Z,LOT3965,"51.232182,22.451477",9350,310,49
1666095562,2022-10-18T12:19:22Z,LOT3965,"51.234928,22.456436",9275,308,48
1666095565,2022-10-18T12:19:25Z,LOT3965,"51.237946,22.461697",9175,307,47
1666095568,2022-10-18T12:19:28Z,LOT3965,"51.240791,22.466507",9075,305,46
1666095571,2022-10-18T12:19:31Z,LOT3965,"51.243896,22.471643",9000,304,46
1666095574,2022-10-18T12:19:34Z,LOT3965,"51.246845,22.476501",8900,303,45
1666095586,2022-10-18T12:19:46Z,LOT3965,"51.258671,22.495117",8575,302,44
1666095599,2022-10-18T12:19:59Z,LOT3965,"51.270996,22.513361",8250,298,42
1666095611,2022-10-18T12:20:11Z,LOT3965,"51.283249,22.530899",7925,296,41
1666095623,2022-10-18T12:20:23Z,LOT3965,"51.295166,22.548845",7600,292,46
